species1,species2,n_population1,n_observation1,trait1,trait_ci_lb1,trait_ci_ub1,n_population2,n_observation2,trait2,trait_ci_lb2,trait_ci_ub2,trait_diff,trait_overlap,diff_value,overlap_use
Sapajus_apella,Galago_moholi,26,3,0.115384615384615,0.022156245170804,0.254442101092003,32,3,0.09375,0.0174857255170213,0.209957455922558,0.021634615384615,TRUE,0.021634615384615,TRUE
Theropithecus_gelada,Galago_moholi,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,32,3,0.09375,0.0174857255170213,0.209957455922558,-0.0745192307692308,TRUE,-0.0745192307692308,TRUE
Trachypithecus_auratus,Galago_moholi,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,32,3,0.09375,0.0174857255170213,0.209957455922558,-0.056712962962963,TRUE,-0.056712962962963,TRUE
Trachypithecus_cristatus,Galago_moholi,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,32,3,0.09375,0.0174857255170213,0.209957455922558,-0.0580357142857143,TRUE,-0.0580357142857143,TRUE
Trachypithecus_francoisi,Galago_moholi,30,4,0.133333333333333,0.0360533257722992,0.268089216873517,32,3,0.09375,0.0174857255170213,0.209957455922558,0.039583333333333,TRUE,0.039583333333333,TRUE
Varecia_rubra,Galago_moholi,59,11,0.186440677966102,0.0974433956354568,0.291715927519924,32,3,0.09375,0.0174857255170213,0.209957455922558,0.092690677966102,TRUE,0.092690677966102,TRUE
Varecia_variegata,Galago_moholi,76,16,0.210526315789474,0.126292518022371,0.30645447721356,32,3,0.09375,0.0174857255170213,0.209957455922558,0.116776315789474,TRUE,0.116776315789474,TRUE
Alouatta_caraya,Galago_senegalensis,32,4,0.125,0.0335237218359123,0.252573497629146,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.109848484848485,TRUE,0.109848484848485,TRUE
Ateles_geoffroyi,Galago_senegalensis,43,13,0.302325581395349,0.175869629241609,0.442628252539522,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.287174066243834,FALSE,0.287174066243834,FALSE
Callimico_goeldii,Galago_senegalensis,69,15,0.217391304347826,0.128170743692434,0.319160858198794,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.202239789196311,FALSE,0.202239789196311,FALSE
Callithrix_geoffroyi,Galago_senegalensis,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0816226783968719,TRUE,0.0816226783968719,TRUE
Callithrix_jacchus,Galago_senegalensis,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0092387287509238,TRUE,0.0092387287509238,TRUE
Cebuella_pygmaea,Galago_senegalensis,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0824094604582409,TRUE,0.0824094604582409,TRUE
Cercopithecus_neglectus,Galago_senegalensis,28,2,0.0714285714285714,0.00620699977065738,0.18647698409436,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0562770562770562,TRUE,0.0562770562770562,TRUE
Colobus_guereza,Galago_senegalensis,97,10,0.103092783505155,0.0499339833887551,0.16899740082866,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0879412683536398,TRUE,0.0879412683536398,TRUE
Eulemur_macaco,Galago_senegalensis,30,9,0.3,0.152494532088254,0.467286007314685,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.284848484848485,FALSE,0.284848484848485,FALSE
Galago_moholi,Galago_senegalensis,32,3,0.09375,0.0174857255170213,0.209957455922558,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0785984848484848,TRUE,0.0785984848484848,TRUE
Galago_senegalensis,Galago_senegalensis,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0,TRUE,0,TRUE
Gorilla_gorilla,Galago_senegalensis,67,14,0.208955223880597,0.120155734324225,0.311064499827234,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.193803708729082,FALSE,0.193803708729082,FALSE
Hylobates_lar,Galago_senegalensis,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.143939393939394,FALSE,0.143939393939394,FALSE
Lemur_catta,Galago_senegalensis,244,38,0.155737704918033,0.112697925252209,0.203165011205152,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.140586189766518,FALSE,0.140586189766518,FALSE
Leontopithecus_chrysomelas,Galago_senegalensis,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.102495543672014,TRUE,0.102495543672014,TRUE
Leontopithecus_rosalia,Galago_senegalensis,90,11,0.122222222222222,0.0621866562845742,0.195283382246493,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.107070707070707,FALSE,0.107070707070707,FALSE
Macaca_fascicularis,Galago_senegalensis,37,2,0.0540540540540541,0.00451596014887435,0.143504899802175,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0389025389025389,TRUE,0.0389025389025389,TRUE
Macaca_fuscata,Galago_senegalensis,43,4,0.0930232558139535,0.0241800164899547,0.191534510824328,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0778717406624383,TRUE,0.0778717406624383,TRUE
Macaca_nigra,Galago_senegalensis,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0126262626262626,TRUE,0.0126262626262626,TRUE
Macaca_silenus,Galago_senegalensis,68,6,0.0882352941176471,0.031917080030165,0.163514641891754,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0730837789661319,TRUE,0.0730837789661319,TRUE
Mandrillus_sphinx,Galago_senegalensis,45,4,0.0888888888888889,0.0230127556475903,0.18346692026325,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0737373737373737,TRUE,0.0737373737373737,TRUE
Mico_argentatus,Galago_senegalensis,20,1,0.05,0.000118732524035412,0.179634582890624,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0348484848484848,TRUE,0.0348484848484848,TRUE
Microcebus_murinus,Galago_senegalensis,57,14,0.245614035087719,0.143143776921009,0.361679877334054,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.230462519936204,FALSE,0.230462519936204,FALSE
Nycticebus_coucang,Galago_senegalensis,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0681818181818181,TRUE,0.0681818181818181,TRUE
Nycticebus_pygmaeus,Galago_senegalensis,49,13,0.26530612244898,0.152087921083665,0.393040317967431,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.250154607297465,FALSE,0.250154607297465,FALSE
Pan_troglodytes,Galago_senegalensis,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.153269537480064,FALSE,0.153269537480064,FALSE
Papio_hamadryas,Galago_senegalensis,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0333921741688732,TRUE,0.0333921741688732,TRUE
Propithecus_coquereli,Galago_senegalensis,25,4,0.16,0.0444228371819369,0.316667454426006,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.144848484848485,TRUE,0.144848484848485,TRUE
Saguinus_bicolor,Galago_senegalensis,25,1,0.04,8.7486963786008e-05,0.146129731147202,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0248484848484848,TRUE,0.0248484848484848,TRUE
Saguinus_imperator,Galago_senegalensis,36,0,0,0,0.0516036429663788,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,-0.0151515151515152,TRUE,-0.0151515151515152,TRUE
Saguinus_midas,Galago_senegalensis,22,0,0,0,0.0826924701398397,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,-0.0151515151515152,TRUE,-0.0151515151515152,TRUE
Saguinus_oedipus,Galago_senegalensis,134,23,0.171641791044776,0.112248414771341,0.238624750552247,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.156490275893261,FALSE,0.156490275893261,FALSE
Saimiri_sciureus,Galago_senegalensis,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0624346917450365,TRUE,0.0624346917450365,TRUE
Sapajus_apella,Galago_senegalensis,26,3,0.115384615384615,0.022156245170804,0.254442101092003,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.1002331002331,TRUE,0.1002331002331,TRUE
Theropithecus_gelada,Galago_senegalensis,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.004079254079254,TRUE,0.004079254079254,TRUE
Trachypithecus_auratus,Galago_senegalensis,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0218855218855218,TRUE,0.0218855218855218,TRUE
Trachypithecus_cristatus,Galago_senegalensis,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.0205627705627705,TRUE,0.0205627705627705,TRUE
Trachypithecus_francoisi,Galago_senegalensis,30,4,0.133333333333333,0.0360533257722992,0.268089216873517,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.118181818181818,TRUE,0.118181818181818,TRUE
Varecia_rubra,Galago_senegalensis,59,11,0.186440677966102,0.0974433956354568,0.291715927519924,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.171289162814587,FALSE,0.171289162814587,FALSE
Varecia_variegata,Galago_senegalensis,76,16,0.210526315789474,0.126292518022371,0.30645447721356,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,0.195374800637959,FALSE,0.195374800637959,FALSE
Alouatta_caraya,Gorilla_gorilla,32,4,0.125,0.0335237218359123,0.252573497629146,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.083955223880597,TRUE,-0.083955223880597,TRUE
Ateles_geoffroyi,Gorilla_gorilla,43,13,0.302325581395349,0.175869629241609,0.442628252539522,67,14,0.208955223880597,0.120155734324225,0.311064499827234,0.093370357514752,TRUE,0.093370357514752,TRUE
Callimico_goeldii,Gorilla_gorilla,69,15,0.217391304347826,0.128170743692434,0.319160858198794,67,14,0.208955223880597,0.120155734324225,0.311064499827234,0.00843608046722899,TRUE,0.00843608046722899,TRUE
Callithrix_geoffroyi,Gorilla_gorilla,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.11218103033221,TRUE,-0.11218103033221,TRUE
Callithrix_jacchus,Gorilla_gorilla,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.184564979978158,FALSE,-0.184564979978158,FALSE
Cebuella_pygmaea,Gorilla_gorilla,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.111394248270841,TRUE,-0.111394248270841,TRUE
Cercopithecus_neglectus,Gorilla_gorilla,28,2,0.0714285714285714,0.00620699977065738,0.18647698409436,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.137526652452026,TRUE,-0.137526652452026,TRUE
Colobus_guereza,Gorilla_gorilla,97,10,0.103092783505155,0.0499339833887551,0.16899740082866,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.105862440375442,TRUE,-0.105862440375442,TRUE
Eulemur_macaco,Gorilla_gorilla,30,9,0.3,0.152494532088254,0.467286007314685,67,14,0.208955223880597,0.120155734324225,0.311064499827234,0.091044776119403,TRUE,0.091044776119403,TRUE
Galago_moholi,Gorilla_gorilla,32,3,0.09375,0.0174857255170213,0.209957455922558,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.115205223880597,TRUE,-0.115205223880597,TRUE
Galago_senegalensis,Gorilla_gorilla,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.193803708729082,FALSE,-0.193803708729082,FALSE
Gorilla_gorilla,Gorilla_gorilla,67,14,0.208955223880597,0.120155734324225,0.311064499827234,67,14,0.208955223880597,0.120155734324225,0.311064499827234,0,TRUE,0,TRUE
Hylobates_lar,Gorilla_gorilla,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.049864314789688,TRUE,-0.049864314789688,TRUE
Lemur_catta,Gorilla_gorilla,244,38,0.155737704918033,0.112697925252209,0.203165011205152,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.053217518962564,TRUE,-0.053217518962564,TRUE
Leontopithecus_chrysomelas,Gorilla_gorilla,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.091308165057068,TRUE,-0.091308165057068,TRUE
Leontopithecus_rosalia,Gorilla_gorilla,90,11,0.122222222222222,0.0621866562845742,0.195283382246493,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.086733001658375,TRUE,-0.086733001658375,TRUE
Macaca_fascicularis,Gorilla_gorilla,37,2,0.0540540540540541,0.00451596014887435,0.143504899802175,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.154901169826543,TRUE,-0.154901169826543,TRUE
Macaca_fuscata,Gorilla_gorilla,43,4,0.0930232558139535,0.0241800164899547,0.191534510824328,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.115931968066644,TRUE,-0.115931968066644,TRUE
Macaca_nigra,Gorilla_gorilla,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.181177446102819,FALSE,-0.181177446102819,FALSE
Macaca_silenus,Gorilla_gorilla,68,6,0.0882352941176471,0.031917080030165,0.163514641891754,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.12071992976295,TRUE,-0.12071992976295,TRUE
Mandrillus_sphinx,Gorilla_gorilla,45,4,0.0888888888888889,0.0230127556475903,0.18346692026325,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.120066334991708,TRUE,-0.120066334991708,TRUE
Mico_argentatus,Gorilla_gorilla,20,1,0.05,0.000118732524035412,0.179634582890624,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.158955223880597,TRUE,-0.158955223880597,TRUE
Microcebus_murinus,Gorilla_gorilla,57,14,0.245614035087719,0.143143776921009,0.361679877334054,67,14,0.208955223880597,0.120155734324225,0.311064499827234,0.036658811207122,TRUE,0.036658811207122,TRUE
Nycticebus_coucang,Gorilla_gorilla,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.125621890547264,TRUE,-0.125621890547264,TRUE
Nycticebus_pygmaeus,Gorilla_gorilla,49,13,0.26530612244898,0.152087921083665,0.393040317967431,67,14,0.208955223880597,0.120155734324225,0.311064499827234,0.056350898568383,TRUE,0.056350898568383,TRUE
Pan_troglodytes,Gorilla_gorilla,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.040534171249018,TRUE,-0.040534171249018,TRUE
Papio_hamadryas,Gorilla_gorilla,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.160411534560209,FALSE,-0.160411534560209,FALSE
Propithecus_coquereli,Gorilla_gorilla,25,4,0.16,0.0444228371819369,0.316667454426006,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.048955223880597,TRUE,-0.048955223880597,TRUE
Saguinus_bicolor,Gorilla_gorilla,25,1,0.04,8.7486963786008e-05,0.146129731147202,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.168955223880597,TRUE,-0.168955223880597,TRUE
Saguinus_imperator,Gorilla_gorilla,36,0,0,0,0.0516036429663788,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.208955223880597,FALSE,-0.208955223880597,FALSE
Saguinus_midas,Gorilla_gorilla,22,0,0,0,0.0826924701398397,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.208955223880597,FALSE,-0.208955223880597,FALSE
Saguinus_oedipus,Gorilla_gorilla,134,23,0.171641791044776,0.112248414771341,0.238624750552247,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.037313432835821,TRUE,-0.037313432835821,TRUE
Saimiri_sciureus,Gorilla_gorilla,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.131369016984045,TRUE,-0.131369016984045,TRUE
Sapajus_apella,Gorilla_gorilla,26,3,0.115384615384615,0.022156245170804,0.254442101092003,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.093570608495982,TRUE,-0.093570608495982,TRUE
Theropithecus_gelada,Gorilla_gorilla,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.189724454649828,FALSE,-0.189724454649828,FALSE
Trachypithecus_auratus,Gorilla_gorilla,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.17191818684356,TRUE,-0.17191818684356,TRUE
Trachypithecus_cristatus,Gorilla_gorilla,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.173240938166311,TRUE,-0.173240938166311,TRUE
Trachypithecus_francoisi,Gorilla_gorilla,30,4,0.133333333333333,0.0360533257722992,0.268089216873517,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.075621890547264,TRUE,-0.075621890547264,TRUE
Varecia_rubra,Gorilla_gorilla,59,11,0.186440677966102,0.0974433956354568,0.291715927519924,67,14,0.208955223880597,0.120155734324225,0.311064499827234,-0.022514545914495,TRUE,-0.022514545914495,TRUE
Varecia_variegata,Gorilla_gorilla,76,16,0.210526315789474,0.126292518022371,0.30645447721356,67,14,0.208955223880597,0.120155734324225,0.311064499827234,0.001571091908877,TRUE,0.001571091908877,TRUE
Alouatta_caraya,Hylobates_lar,32,4,0.125,0.0335237218359123,0.252573497629146,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,-0.034090909090909,TRUE,-0.034090909090909,TRUE
Ateles_geoffroyi,Hylobates_lar,43,13,0.302325581395349,0.175869629241609,0.442628252539522,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,0.14323467230444,TRUE,0.14323467230444,TRUE
Callimico_goeldii,Hylobates_lar,69,15,0.217391304347826,0.128170743692434,0.319160858198794,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,0.058300395256917,TRUE,0.058300395256917,TRUE
Callithrix_geoffroyi,Hylobates_lar,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,-0.0623167155425219,TRUE,-0.0623167155425219,TRUE
Callithrix_jacchus,Hylobates_lar,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,-0.13470066518847,TRUE,-0.13470066518847,TRUE
Cebuella_pygmaea,Hylobates_lar,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,-0.0615299334811529,TRUE,-0.0615299334811529,TRUE
Cercopithecus_neglectus,Hylobates_lar,28,2,0.0714285714285714,0.00620699977065738,0.18647698409436,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,-0.0876623376623376,TRUE,-0.0876623376623376,TRUE
Colobus_guereza,Hylobates_lar,97,10,0.103092783505155,0.0499339833887551,0.16899740082866,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,-0.055998125585754,TRUE,-0.055998125585754,TRUE
Eulemur_macaco,Hylobates_lar,30,9,0.3,0.152494532088254,0.467286007314685,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,0.140909090909091,TRUE,0.140909090909091,TRUE
Galago_moholi,Hylobates_lar,32,3,0.09375,0.0174857255170213,0.209957455922558,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,-0.065340909090909,TRUE,-0.065340909090909,TRUE
